train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.412133417438367,0.169853953769427,0.0273668003049734,0.00074894175893229,-844.382954474078,3.07258161074783,7002.778374,h21_75_100_m
0.430199618784525,0.18507171200235,0.0171124783881535,0.000292836916585021,-3121874.97421579,6.23718687624337,6969.2962514,h21_75_76_m
0.646377867439962,0.417804347516232,0.0269308123383827,0.000725268653205185,-142695.399891655,4.81824623071165,7019.8718356,h21_75_77_m
0.904667677617381,0.818423606925626,0.0156029774729685,0.000243452906021962,-16189515.7954336,6.30581862258024,7019.0454534,h21_75_78_m
0.131096689796135,0.017186342075504,0.0254216055493906,0.000646258028708806,-20370.8865680036,5.20695464014209,7015.7984825,h21_75_79_m
0.656065119009013,0.430421440380311,0.0209832010956917,0.000440294728222239,-69655.0002349591,4.68138598347214,7013.5623203,h21_75_80_m
0.564578535371959,0.318748922602746,0.0163070948665112,0.000265921342985395,-74272.4234414488,4.90563338017369,7011.2866905,h21_75_81_m
0.47881926523942,0.229267888764418,0.0156339663221303,0.000244420902961504,-60410.4233816959,4.75392194631763,7017.9057724,h21_75_82_m
0.261966919450454,0.0686266668863609,0.0173479452842888,0.000300951205586677,-328906.476669623,6.16796545376837,6979.4736905,h21_75_83_m
0.824048056333166,0.679055199146469,0.0259743001767891,0.000674664269673948,-1339151.77136723,5.50562680482599,6996.858819,h21_75_84_m
0.499872240583819,0.249872256906287,0.0180264588051706,0.000324953217054514,-2106.62387008174,3.34407864077936,7023.5173035,h21_75_85_m
0.517328835734188,0.267629124282091,0.0295382189532054,0.000872506378927503,-1382.08732611659,3.18474184125454,7017.551706,h21_75_86_m
0.61858023717985,0.38264150982948,0.0236350299972232,0.000558614642969639,-2490.01715939306,3.07658565711498,7004.0426419,h21_75_87_m
0.59882444868126,0.358590720338415,0.0221599762040414,0.00049106454536368,-5465.00525931145,3.68637739182888,6999.4358907,h21_75_88_m
0.661688998641188,0.437832330922779,0.0184012975076651,0.000338607749965601,-23003.9956498365,4.17626026622833,7006.3628078,h21_75_89_m
0.550138800287115,0.302652699581347,0.0210854048482443,0.000444594297614362,-61279.7463569926,4.64382259600856,7010.10392,h21_75_90_m
0.327401050295182,0.107191447734388,0.0258001577429834,0.000665648139562829,-14906.9916793916,4.55837129503055,7003.8879003,h21_75_91_m
0.707160622770847,0.500076146397652,0.0376646558678901,0.00141862630164659,-353.655390021397,2.05626486704217,6995.8509339,h21_75_92_m
0.336714305507111,0.113376523533136,0.0546059664136654,0.00298181156797036,-18.9553118231291,1.56120818582034,6984.6949624,h21_75_93_m
0.616539651340741,0.380121141675362,0.0543090616433452,0.00294947417658067,-91.1642823302933,1.53631942898573,6989.4186581,h21_75_94_m
0.193872912248894,0.0375867061038674,0.0296557712850004,0.000879464770508255,-31.6222328146132,2.43258800901097,6985.0159991,h21_75_95_m
0.479745949862652,0.230156176409618,0.0337012008246264,0.0011357709370218,-153.510015476659,2.11857467368978,6978.6355203,h21_75_96_m
0.590095253075342,0.348212407702052,0.0277261813405023,0.000768741131726417,-901.214438712595,2.83416236128503,6976.8131352,h21_75_97_m
0.189947597318918,0.0360800897272298,0.0334035535682105,0.00111579739098431,-123.797022531199,2.92619106465531,1951.5231824,h21_75_98_m
0.737570583073671,0.544010365015635,0.0199924284704165,0.000399697196144721,-5531.23506307372,3.47721842759672,6974.026016,h21_75_99_m
