train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.992904841650246,0.985860024572501,0.0282563738712438,0.000798422664351508,-13828601.7641882,6.825284552986,2574.0175137,c3_75_100_m
0.474293461784439,0.224954287891467,0.0204925520308435,0.000419944688736829,-97151.2443182649,4.94632297356052,2573.2110822,c3_75_76_m
0.921953424160746,0.849998116321725,0.0423559114491432,0.00179402323468766,-512246.849614704,5.08726323256744,2570.4124697,c3_75_77_m
0.205940935984995,0.0424116691143757,0.0236279357498171,0.000558279347797485,-17087.9876161676,5.17014084032971,2572.5205758,c3_75_78_m
0.90412111252681,0.817434986116716,0.0453446415907027,0.00205613652098929,-816335.864509791,5.3464682446297,2572.4419531,c3_75_79_m
0.662392865504932,0.438764308271835,0.0217969475849279,0.000475106924020095,-1973277.95998657,6.14779481687737,2573.2904082,c3_75_80_m
0.0447928281413133,0.00200639745289723,0.0259603000730374,0.000673937179882144,-1353.70916626967,5.29919494700253,2563.4440333,c3_75_81_m
0.984517910033441,0.969275515176615,0.0398495991654097,0.00158799055364382,-5509199.89776446,5.97517798765839,2500.7102905,c3_75_82_m
0.0317609561278005,0.00100875833415207,0.0435963029469482,0.00190063763064209,-3440.90955506434,5.85717756279365,2503.4795938,c3_75_83_m
0.0246568998944915,0.000607962712406977,0.0171257702310387,0.000293292006006331,-1975.19041778602,6.13800047673665,2494.5613635,c3_75_84_m
0.0280826615921242,0.00078863588209777,0.0284987767442518,0.000812180275918709,-4227.2016524641,5.98400823487572,2501.5626609,c3_75_85_m
0.207533542146232,0.043070171115762,0.0274917415740923,0.000755795854776677,-72143.7334692859,5.5365421926585,2499.6731842,c3_75_86_m
0.914918047516161,0.837075033670785,0.0446539167010875,0.00199397227674766,-27505505.4582927,6.54989076259307,2499.6605289,c3_75_87_m
0.0110412290852192,0.00012190873971229,0.0615709352717369,0.00379098007023642,-5723.08990229147,6.45612606481831,2495.0889244,c3_75_88_m
0.0141078375238449,0.000199031079599206,0.0273425912572156,0.000747617296659162,-1629.12137617969,6.21323400246996,2193.4899488,c3_75_89_m
0.986178666728086,0.972548362709586,0.0152071334341122,0.000231256907282893,-16885324.0906171,6.80754560888802,2189.0056713,c3_75_90_m
0.377709060926339,0.142664134705857,0.040138437102574,0.00161109413303729,-2434899.25409295,6.57528566371186,2190.5785441,c3_75_91_m
0.00449551308656235,2.02096379114534e-05,0.0580824291622324,0.00337356857738574,-1077.05459267735,6.69566331789714,1204.8183902,c3_75_92_m
0.711813202064483,0.506678034633292,0.00958856879664137,9.19406515679245e-05,-7480584.51229061,6.96377209489083,2190.5100371,c3_75_93_m
0.56207264190633,0.315925654779561,0.0466224392506954,0.00217365184168478,-25405182.5019464,6.95578638815559,1209.0451666,c3_75_94_m
0.0033654468953218,1.13262328052311e-05,0.051640307023435,0.00266672130947463,-2086.01278180829,7.33411697453276,2189.8112045,c3_75_95_m
0.0146846561048922,0.000215639124918948,0.051498549114809,0.00265210056093039,-1768.30551896166,6.36119869090787,1207.5504222,c3_75_96_m
0.993051393104804,0.986151069347391,0.0370189894115882,0.00137040557705528,-43619075.6338457,6.73334267906311,2188.2183745,c3_75_97_m
0.242985704041694,0.0590420523686375,0.0438038082835505,0.00191877362014204,-5069681.84258293,6.32879700413782,1210.0439885,c3_75_98_m
0.333136403651425,0.110979863437805,0.0225787641824496,0.000509800592006668,-11491074.1097575,7.41484046020705,2191.1481836,c3_75_99_m
