train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.374153604211591,0.139990919544524,0.0322204736788568,0.00103815892408991,-860.470955259067,3.17369084566377,6932.274636,o8_75_100_m
0.711130293859306,0.505706294844424,0.0563768652292961,0.00317835093308222,-1731966.02439924,5.74104086600455,6890.4797891,o8_75_76_m
0.49624643049792,0.246260519781927,0.00924773625365436,8.55206258171531e-05,-168979.40688263,5.35886874794431,6930.3213882,o8_75_77_m
0.442404223241701,0.195721496742092,0.0441702245569744,0.00195100873741354,-483268.180936789,5.72373654720681,6921.954009,o8_75_78_m
0.839176867858684,0.704217815549111,0.0271325266728643,0.000736174003653693,-314457.092928051,5.05870697768189,6928.1270526,o8_75_79_m
0.312700983818093,0.0977819052808035,0.0465743692771294,0.00216917187356242,-71719.7069977251,5.12625271126838,6933.3873396,o8_75_80_m
0.349806048992677,0.122364271911867,0.00958409189632357,9.18548174771751e-05,-38656.8155709726,4.97202920477363,6921.1375893,o8_75_81_m
0.503680428508893,0.253693974062902,0.0126125114140778,0.000159075444170242,-9700.93986859508,4.17298007060992,6902.3761094,o8_75_82_m
0.198587972783678,0.0394371829343309,0.0267326026785157,0.000714632045967382,-5457.57109763732,4.4836028354945,6926.1488647,o8_75_83_m
0.239176965230558,0.0572056206968997,0.0735657741417261,0.00541192312507145,-28918.764205142,5.1769539549896,6905.5605663,o8_75_84_m
0.660455178158856,0.436201042356846,0.00969531442774338,9.39991218528089e-05,-48631.5331352406,4.59162122593237,6923.7152668,o8_75_85_m
0.787619036569738,0.620343746767042,0.0231390469090578,0.000535415491859579,-91462.3406686221,4.47372463441638,6916.5244696,o8_75_86_m
0.628857007207359,0.395461135513797,0.0303840838568154,0.000923192551817991,-55906.0389241295,4.68791313644717,6917.2742493,o8_75_87_m
0.263634660299199,0.0695032341110738,0.00806893849948166,6.51077685084174e-05,-2716.36067947509,4.15674895896891,6925.2857832,o8_75_88_m
0.525896833677796,0.276567479672331,0.0170360587916498,0.000290227299152547,-5766.97709790309,3.75232023890709,6912.2107313,o8_75_89_m
0.770055000086234,0.59298470315781,0.0213386001774702,0.000455335857533933,-63553.9146555114,4.5762302977179,6900.7080793,o8_75_90_m
0.212185038110202,0.0450224903978279,0.0134185030106026,0.000180056223045551,-1894.554479057,3.94622001750577,6910.5687852,o8_75_91_m
0.753995747347706,0.568509587018426,0.018063219978106,0.000326279915977447,-5467.89371635392,3.42461199147268,6907.562584,o8_75_92_m
0.337376873401504,0.113823154706174,0.00900697340721782,8.11255699583289e-05,-34862.2072188317,4.86053371867532,6891.2272502,o8_75_93_m
0.424743553717327,0.180407086424424,0.013312002055099,0.000177209398714961,-5732.5145757506,3.967208872592,6887.3166641,o8_75_94_m
0.48738440530899,0.237543558538398,0.0163765120345855,0.000268190146418925,-1797.88057880689,3.30539548319843,6886.7829089,o8_75_95_m
0.669711803146451,0.44851389927367,0.0136096787219708,0.000185223354915266,-5288.87050461805,3.52254302529789,6886.5834006,o8_75_96_m
0.568438407247737,0.323122222834344,0.0126662858798006,0.000160434797988836,-4896.06555696595,3.61899064235416,6885.366634,o8_75_97_m
0.387468170888136,0.150131583451398,0.0154532214650336,0.000238802053647375,-1406.74438575036,3.4592885524564,1923.6792082,o8_75_98_m
0.158459077641658,0.025109279287045,0.0387944026377069,0.00150500567601652,-199.537777979936,3.10780944567192,6882.3566459,o8_75_99_m
