train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.743531101254533,0.552838498532778,0.0203621620435174,0.000414617643086461,-6776.65039939542,3.48672652798222,6982.0649264,o10_75_100_m
0.708646253902719,0.502179513170357,0.0104783168145776,0.00010979512326666,-3553153.22580309,6.20186385772787,6968.3480506,o10_75_76_m
0.128565796051619,0.0165291639143864,0.00480339554436778,2.30726087556522e-05,-407831.77552926,6.90954793066579,6967.233342,o10_75_77_m
0.414025606139488,0.17141720253917,0.00856132612102551,7.32963049505537e-05,-561604.121296625,5.94967664411811,6975.7037277,o10_75_78_m
0.564785235186685,0.318982361884879,0.0104710906323856,0.000109643739031634,-514333.017018361,5.7540418852655,6968.5862147,o10_75_79_m
0.854103970468948,0.729493592370822,0.00435523220404015,1.89680475511084e-05,-17442289.5184284,6.94042328546982,6979.5285635,o10_75_80_m
0.132809419458069,0.0176383418967894,0.00722382455386249,5.21836411849866e-05,-123905.48444368,6.29124969128229,6973.6105347,o10_75_81_m
0.939485705817224,0.882633391434888,0.00296726852372948,8.80468249191571e-06,-3293677.27604426,6.18401337103382,6965.7708265,o10_75_82_m
0.386390102299434,0.149297311154967,0.00909650096780606,8.27463298572965e-05,-84372.9807918856,5.24443705308794,6977.7314031,o10_75_83_m
0.174801969299249,0.0305557284708954,0.0129867575660187,0.000168655872078543,-12244.8583766601,5.16170801755641,6984.0019498,o10_75_84_m
0.0651801831091745,0.00424845627014552,0.00382796593808099,1.46533232231083e-05,-87275.2370071881,6.94119190313529,6984.955904,o10_75_85_m
0.928783224499192,0.862638278111116,0.00741837569759476,5.50322979906646e-05,-2205481.71219997,5.98186272791382,6979.7248988,o10_75_86_m
0.070388144762877,0.00495449092315973,0.00423097759487524,1.79011714083362e-05,-54773.0554605531,6.73444862107901,6956.9685118,o10_75_87_m
0.886500487275106,0.785883113939001,0.00562077032792586,3.15930590792918e-05,-722611.430847621,5.54420911749964,6977.6730074,o10_75_88_m
0.893147010359158,0.797711582113502,0.00421385574448644,1.77565802353413e-05,-704006.826395084,5.52011617069836,6980.934515,o10_75_89_m
0.783059345297626,0.613181938257946,0.00909945011527193,8.27999924003223e-05,-79420.648671963,4.62975339804885,6955.7891915,o10_75_90_m
0.620770574818964,0.385356106561067,0.0139810735979636,0.000195470418951676,-48150.948754139,4.52555383771141,6961.3978635,o10_75_91_m
0.960955071981643,0.923434650367245,0.00434582808439167,1.88862217390874e-05,-12126124.1836434,6.72198188530648,6965.7596036,o10_75_92_m
0.0172106056775717,0.000296204947788863,0.00456698280332377,2.08573319258551e-05,-260.644184411599,5.58860170201675,6959.2068729,o10_75_93_m
0.974105209047744,0.948880958293948,0.00698474136191139,4.87866118927957e-05,-11310562.3355643,6.70754498626022,6962.2220136,o10_75_94_m
0.0605861417951429,0.00367068057762116,0.00545829853278917,2.97930228730484e-05,-10343.6567739986,6.0385686362236,6970.9214662,o10_75_95_m
0.0923758257961969,0.00853329319152931,0.00799886461034017,6.39818350545523e-05,-5556.41165150716,5.3850565071931,6966.6536302,o10_75_96_m
0.822802761948594,0.677004385070235,0.00756078123218436,5.71654128409512e-05,-101833.56019576,4.73325168020001,6968.635783,o10_75_97_m
0.0939146041307504,0.00881995286903556,0.00542764952024067,2.94593793145688e-05,-1293.16987192679,4.73646677687871,1937.1267966,o10_75_98_m
0.717741362193254,0.515152663003028,0.0199860796471465,0.000399443379662085,-20749.7785121518,3.87119855805348,6966.2307616,o10_75_99_m
