train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.998780262833324,0.997562013425403,0.0186050650617327,0.000346148445951307,-2143234475.74066,7.69754201314944,5006.9038312,c6_75_100_m
0.484450578327553,0.234692362841901,0.0221983448584256,0.000492766514453592,-171331.529365638,5.14395817239944,4987.4103975,c6_75_76_m
0.0792379434273368,0.00627865167859383,0.0172807558776357,0.000298624523702442,-10485.0167921738,5.58222224267243,4990.4863846,c6_75_77_m
0.435238943415003,0.189432937865008,0.0251815385352015,0.000634109882999837,-726322.454295452,5.87190642305136,5003.0863421,c6_75_78_m
0.960052693273541,0.92170117386178,0.0294410968516592,0.000866778183828778,-2649975.73568816,5.74876579788843,4983.4183891,c6_75_79_m
0.0988050372488787,0.0097624353857523,0.0240300500168512,0.00057744330381237,-95804.2585332762,6.22496087388451,4990.268852,c6_75_80_m
0.944384318950211,0.891861741879054,0.0365908944779565,0.00133889355869695,-4629624.27075054,5.96843826061513,4994.3496882,c6_75_81_m
0.0135321648617186,0.000183119485844731,0.0386115361836755,0.00149085072646328,-4907.83575675722,5.89026455443473,4994.1028468,c6_75_82_m
0.136751951036503,0.0187010961122901,0.0210652287368272,0.000443743861734852,-791899.521324621,7.06400445606141,4969.0703219,c6_75_83_m
0.163645414751962,0.0267798217693418,0.0260536449100292,0.000678792413097892,-664526.181440311,6.25094884533398,5035.7237995,c6_75_84_m
0.994015710780146,0.988067233277758,0.0294391698844689,0.000866664723486618,-176113190.680422,6.54592836620532,5037.5520355,c6_75_85_m
0.559213105331823,0.31271929717486,0.0183737627263562,0.000337595156724437,-10535637.0965898,6.83195454140041,4975.3451862,c6_75_86_m
0.451466959845066,0.203822415831747,0.0116695356229043,0.000136178061654231,-23598032.7997248,7.79243145030148,4959.0063465,c6_75_87_m
0.982435882362972,0.965180262954312,0.0369607745634319,0.00136609885632884,-121183069.772316,6.10542057507175,4975.4267799,c6_75_88_m
0.982429133803976,0.96516700294683,0.0232126799295374,0.000538828509511151,-126501982.932915,7.2134434789646,4971.7038835,c6_75_89_m
0.997895478647336,0.995795386304796,0.0227333165607353,0.000516803681850602,-183570711.091841,7.16776191481705,4993.5445485,c6_75_90_m
0.314697727088284,0.0990346594345322,0.0234893766224952,0.000551750814113426,-4558710.05027614,6.941407036962,4978.5745215,c6_75_91_m
0.298795919368857,0.0892790014314803,0.00710821474906464,5.05267169188201e-05,-17702149.7779998,8.40650753037546,4947.1889649,c6_75_92_m
0.0145258161031887,0.000210999333463656,0.017623972542817,0.000310604408189969,-47292.9673108376,7.76599366485531,4967.073252,c6_75_93_m
0.998275035408761,0.996553046320362,0.018879650139339,0.000356441189383845,-1798381973.52599,8.26829453611352,4944.1457813,c6_75_94_m
0.400865136208524,0.160692857427479,0.0102306466612126,0.00010466613110658,-81812404.1704513,8.58579784528799,4964.1367225,c6_75_95_m
0.420523657022839,0.176840146115862,0.0228120097781168,0.000520387790116897,-122246844.113636,8.29256399557304,4968.8889383,c6_75_96_m
0.00189575677948425,3.59389376696048e-06,0.0290138597742068,0.000841804058997335,-4657.5387988279,7.60129293853941,4991.3870414,c6_75_97_m
0.962156000515404,0.925744169327797,0.0314138627476268,0.000986830772726736,-80649113.2321077,6.87823633149928,1388.8965004,c6_75_98_m
0.0015251373390355,2.32604390292029e-06,0.0184866000749409,0.000341754382330807,-522.959823243118,7.29512767964239,4977.5137338,c6_75_99_m
