train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.398565148956986,0.158854177963104,0.0114325541222804,0.00013070329375887,-1054.09557009837,3.27843031495786,3320.091387,c2_75_100_m
0.369092807336552,0.136229500427577,0.0034558327862579,1.1942780246575e-05,-102878.850483351,5.43978013252725,3416.349509,c2_75_76_m
0.489949261873965,0.240050279210843,0.01595469662533,0.000254552344406316,-1966.29645935137,3.29467581276306,3310.923909,c2_75_77_m
0.715661991032626,0.512172085408782,0.00669887376374672,4.48749097026141e-05,-81453.5985572084,4.678457731825,3429.262293,c2_75_78_m
0.279646945251496,0.0782024139884934,0.00529016525436945,2.79858484185378e-05,-14269.9687399328,4.76223344252722,3301.766734,c2_75_79_m
0.684734439370668,0.468861252460262,0.0129210530500049,0.000166953611921042,-6444.44714244043,3.55269353402825,3420.816607,c2_75_80_m
0.699418054748903,0.48918561530874,0.0167445691182637,0.000280380594956311,-1642.23669501398,2.88390383536296,3419.046116,c2_75_81_m
0.587677831160379,0.345365233237367,0.01326927629925,0.000176073693505839,-1990.81541973266,3.13899427660429,3339.192112,c2_75_82_m
0.406761381758834,0.165454821690356,0.00865397308129741,7.48912500918201e-05,-6944.45502982446,4.05629102778397,3335.690118,c2_75_83_m
0.493031785830884,0.24308034183959,0.00986373117337874,9.72931926606836e-05,-4445.84214085269,3.64404409742551,3327.582772,c2_75_84_m
0.432720198281417,0.187246770000709,0.00339929303578581,1.15551931431419e-05,-15265.7767590471,4.47549692345905,3386.126289,c2_75_85_m
0.35342205740164,0.124907150658008,0.00933410945789327,8.71255993719326e-05,-1113.4239401191,3.3847385557912,3314.494588,c2_75_86_m
0.264346511857395,0.0698790783311717,0.00854469491423215,7.30118111773047e-05,-710.32455555695,3.50350849074616,3423.964096,c2_75_87_m
0.388406934119489,0.150859946472101,0.00943391271928529,8.89987091950928e-05,-1739.9202084802,3.54714974678495,3305.163431,c2_75_88_m
0.506391120091601,0.256431966507627,0.0105421927840684,0.000111137828696463,-1344.77169032908,3.16355131205792,3324.848898,c2_75_89_m
0.630998771191974,0.398159449245782,0.00965431522860998,9.32058025333706e-05,-3861.94267782912,3.45702634160952,3322.251679,c2_75_90_m
0.394090235975464,0.155307114091197,0.00408613916863065,1.66965333054176e-05,-12001.6117694262,4.40805039527836,3279.643685,c2_75_91_m
0.37113903717035,0.137744184911734,0.0127046349255,0.000161407748590235,-739.17398141979,3.18091938863594,3408.287499,c2_75_92_m
0.482931900397119,0.233223220421173,0.012107812795341,0.000146599130687023,-1166.31194687399,3.1418122703412,3442.145543,c2_75_93_m
0.441511813169001,0.194932681167779,0.017856604389962,0.000318858320339611,-376.856282080941,2.69997059342422,3426.221816,c2_75_94_m
0.642502313532834,0.412809222895045,0.0121272230766032,0.000147069539549697,-2416.61654693398,3.18724332073009,3422.30172,c2_75_95_m
0.613544559422391,0.376436926396815,0.0168416431146224,0.000283640942800308,-820.827102440124,2.75806575396792,3433.988777,c2_75_96_m
0.687408681115351,0.472530694872747,0.0142193943342047,0.000202191175231613,-1474.87497271181,2.89397741584875,3336.260704,c2_75_97_m
0.677604533739959,0.459147904144947,0.0196560745640295,0.000386361267266688,-807.608287872277,2.54268660961075,3433.719809,c2_75_98_m
0.443667139890364,0.196840531018495,0.0133760467006236,0.000178918625337262,-1011.70125867172,3.00536565677028,3399.933867,c2_75_99_m
