train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.740261910446641,0.547987696058111,0.0334780811148982,0.0011207819151357,-3070.06925432964,3.06858232586201,7244.7268541,h17_75_100_m
0.359562329822383,0.1292850690273,0.0126170255655873,0.000159189334122685,-1818183.49056396,6.02553983649157,7217.4109487,h17_75_76_m
0.347133838825536,0.120501902057753,0.0157820019346346,0.000249071585064811,-2793038.24043796,6.46845405813848,7242.762322,h17_75_77_m
0.926083210485734,0.857630112743564,0.0177984346964265,0.000316784277642959,-41107279.1415933,6.68100750193659,7213.9457839,h17_75_78_m
0.723458945854031,0.523392846336225,0.0171234674689995,0.000293213138161884,-17336416.8367899,6.45784680148196,7241.7321816,h17_75_79_m
0.235272414369073,0.055353108963053,0.0220230501487769,0.000485014737855541,-481894.843032666,6.25964481845729,7210.4102647,h17_75_80_m
0.536025912154149,0.287323778500687,0.0189557093000955,0.000359318915069726,-1805000.12702728,5.96947033291844,7237.4538372,h17_75_81_m
0.357418423351609,0.12774792935115,0.0197559932070186,0.000390299267595766,-416089.579201101,5.67646712784479,7243.6529808,h17_75_82_m
0.753316121703605,0.56748517921856,0.0165222853212623,0.000272985912237201,-14665609.1696808,6.44314043929203,6990.5064654,h17_75_83_m
0.442020069760605,0.19538174207117,0.0140686030292808,0.00019792559119549,-538947.816164285,5.83675651111325,6977.9161473,h17_75_84_m
0.574298010333503,0.32981820467302,0.0235727676484145,0.00055567537460614,-28642.3219744888,4.41135023568247,6997.2502968,h17_75_85_m
0.618204021711375,0.382176212460118,0.0233300412258147,0.000544290823598212,-389300.421478044,5.19914609923318,6981.8380045,h17_75_86_m
0.276732178455304,0.0765806985926181,0.0201721625716472,0.000406916142816964,-13857.3897622585,4.48332874871474,6986.2757021,h17_75_87_m
0.344201382495757,0.118474591711991,0.0211747602917097,0.000448370473411366,-26110.6874534788,4.59835475055709,6974.0541744,h17_75_88_m
0.614461059970291,0.377562394219814,0.0269884710273419,0.000728377568393674,-32559.1926409727,4.29066093880284,6978.6274384,h17_75_89_m
0.14013570694213,0.0196380163601705,0.0301153331284935,0.000906933289440141,-1184.36596430818,4.21175352609069,6985.8082765,h17_75_90_m
0.400693782752478,0.16055550753649,0.0288527886335715,0.000832483411933555,-22493.3241105194,4.48460684853265,6977.8445011,h17_75_91_m
0.312248992453898,0.0974994332884743,0.033600400751885,0.00112898693068727,-2122.46765060104,3.44089352688709,6983.0748776,h17_75_92_m
0.228608482506158,0.0522618382737683,0.0326524918268243,0.00106618522250083,-470.418688789971,3.47063235301992,6978.8429112,h17_75_93_m
0.566798570209028,0.321260619190999,0.0325821145242349,0.00106159418687036,-1106.34725165421,2.96384795463784,6967.7762093,h17_75_94_m
0.669088143190604,0.44767894335825,0.0281844111128225,0.000794361029776592,-6840.7746655671,3.33289220121878,6962.1053865,h17_75_95_m
0.554455085566943,0.307420441911046,0.0235917338681657,0.000556569906906358,-9195.3992136023,3.60362451326069,6958.0463915,h17_75_96_m
0.44265134271036,0.195940211203285,0.0345969185614517,0.00119694677394772,-1407.5798882909,3.21197444050465,6965.4847096,h17_75_97_m
0.574813718532239,0.33041081101286,0.0375686936829444,0.00141140674504291,-734.100163573847,2.74580913121671,1951.5506769,h17_75_98_m
0.686519638102627,0.471309213500562,0.0306653778568376,0.000940365399102626,-957.551076167591,2.75447192737299,6961.6490115,h17_75_99_m
