0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.58177799,0.99586139,0.92158309,0.3819795,0.97125231,0.28166122,0.76224985,0.99983525,0.16264656,0.40334172,0.7008272,0.17841268,0.47103661,0.28155613,0.14594675,0.52086123,0.71219049,0.25674261,0.17165549,0.44475674,0.07179489,0.71592572,0.28033533,0.27518065,0.58234788,0.7655996,0.39342319,0.53435792,0.45399202,0.14035671,0.19972566,0.42957308,0.96764713,0.96175616,0.43536894,0.40253721,0.37255465,0.64737495,0.20567072,0.3161662,0.17449584,0.17787424,0.68733296,0.67889635,0.26733523,0.38603518,0.77652134,0.17878319,0.14680572,0.47457812,0.08212082,0.89621999,0.43224176,0.30814535,0.52648791,0.83471101,0.47818813,0.70318452,0.54709646,0.15856728,0.99909981,0.00017078,0.14569844,0.00995282,0.99986239,5.704e-05,0.0664335,0.41017572,0.98306098,0.85207223,0.48691807,0.93736592,0.81809204,0.46532163,0.93708329,0.33342098,0.6260598,0.36741909,0.63069469,0.33985061,0.55420754,0.49925984,0.5261425,0.59480152,0.46843891,0.31907248,0.17762103,0.36435015,0.5434795,0.54714607,0.37545354,0.22188578,0.57536731,0.69101067,0.50184546,0.57199122,0.32770014,0.5948408,0.55236501,0.13384275,0.000429,310
0.5970246,0.99840245,0.87098151,0.74281094,0.37026299,0.52005554,0.56593554,0.99979143,0.08826302,0.78444324,0.58699718,0.5534009,0.50467274,0.90656909,0.19434049,0.82016045,0.51940402,0.802339,0.37509948,0.8367965,0.48009597,0.56147329,0.74344234,0.12685944,0.57948504,0.53909742,0.84997674,0.6787572,0.84419362,0.42926266,0.6288253,0.4394853,0.86763807,0.26266747,0.13287934,0.07600702,0.68171214,0.54599244,0.39905359,0.34494755,0.88739829,0.22582786,0.79125154,0.47980896,0.76281361,0.89768009,0.61663744,0.7601463,0.35984112,0.80902177,0.70405562,0.80258581,0.62257889,0.19838571,0.59793031,0.6211514,0.86903058,0.82938154,0.82929552,0.4819049,0.99515026,0.00016852,0.16208324,0.00997308,0.99983622,5.138e-05,0.32289723,0.41789912,0.9019808,0.93037861,0.47954975,0.88427144,0.8965626,0.48446289,0.88424126,0.33357168,0.56762389,0.32722718,0.74181157,0.39640762,0.63699761,0.60533263,0.5941585,0.44124588,0.51516852,0.33501884,0.34477518,0.30334871,0.5893148,0.7276894,0.27526601,0.39875331,0.59543122,0.688666,0.4723353,0.48575358,0.37631738,0.51369795,0.4383919,0.57408327,0.000752,313
0.65508298,0.99666082,0.91306188,0.11908759,0.13203546,0.08709289,0.61980811,0.99990753,0.09543696,0.53547749,0.20953032,0.22885909,0.95657004,0.47046799,0.39350782,0.59795505,0.15930437,0.41376401,0.55511157,0.37456727,0.36505744,0.7549086,0.63757703,0.47238618,0.53596316,0.15428413,0.30625368,0.63344212,0.59684278,0.34965731,0.66255441,0.4622095,0.87261273,0.4820806,0.98915084,0.17202704,0.28290556,0.31059109,0.08533745,0.87587722,0.34488679,0.47827817,0.77366305,0.2569894,0.44802721,0.49201812,0.18557407,0.53440978,0.73762487,0.35649573,0.51384521,0.82170231,0.71419975,0.42502102,0.44779129,0.09243325,0.25962406,0.78839864,0.59282923,0.31998676,0.99668118,0.00019229,0.13365836,0.00994574,0.99985278,3.124e-05,0.32831651,0.43807566,0.9039712,0.93339012,0.49284984,0.88700376,0.90870684,0.49943586,0.8873461,0.27101707,0.54727601,0.29622407,0.76230151,0.28188568,0.74360611,0.59125823,0.44973981,0.21585536,0.49072881,0.24877123,0.35423406,0.17485117,0.44579681,0.7381404,0.55154638,0.44035121,0.5890397,0.74240956,0.60146784,0.52959296,0.29517102,0.6000704,0.68641814,0.57264198,2.33e-05,318
0.69464107,0.99746492,0.92236948,0.77513685,0.35716766,0.523591,0.63417512,0.99983339,0.09944353,0.81360472,0.57592649,0.56280735,0.53437824,0.90766099,0.21392369,0.8423163,0.50453271,0.80599901,0.38545925,0.82714634,0.50112664,0.57555895,0.75577678,0.13852231,0.59652715,0.51450153,0.85482038,0.6879917,0.84887861,0.45609722,0.65229302,0.45050149,0.86835916,0.28608948,0.15867968,0.07916041,0.70358798,0.54331117,0.40529343,0.3581827,0.88814394,0.25095899,0.81329555,0.46864677,0.75806042,0.90860092,0.60611123,0.76784553,0.35402092,0.79030605,0.72552123,0.81329596,0.6302804,0.20470991,0.60597291,0.59214441,0.88203204,0.83286611,0.83083416,0.50448512,0.99769796,0.00015054,0.1169665,0.00995022,0.99983488,3.177e-05,0.32013367,0.42771234,0.90219831,0.93422305,0.48561901,0.88549788,0.90476586,0.49207818,0.88565954,0.21499712,0.56942943,0.21858177,0.77520483,0.39201556,0.63900608,0.58975328,0.50834489,0.42967546,0.47946381,0.18054948,0.27234315,0.26333482,0.55638113,0.79666577,0.21568922,0.34531949,0.52690174,0.7082578,0.35571112,0.47006291,0.37435587,0.56088152,0.48263239,0.54161621,0.000413,320
0.67181654,0.99793265,0.84649274,0.7892258,0.44273035,0.53184062,0.61942586,0.99975095,0.09811607,0.80141089,0.63322615,0.53158696,0.45134763,0.89935457,0.16084965,0.85984501,0.56000473,0.77549679,0.36235548,0.87141484,0.43889147,0.51878504,0.71776666,0.10233369,0.62695727,0.57900222,0.82835452,0.65742198,0.86585334,0.38256616,0.63011687,0.4546469,0.86867803,0.3408083,0.08033141,0.10799869,0.65127715,0.57400444,0.37684894,0.27779388,0.87776989,0.18003247,0.82783394,0.51844883,0.74337034,0.91588929,0.65288749,0.72784406,0.35150027,0.84818357,0.66516034,0.7868352,0.61135189,0.18319133,0.62851405,0.66029904,0.84631923,0.81963476,0.85925397,0.44494785,0.9981805,0.00013586,0.11324072,0.00994701,0.99982867,6.845e-05,0.31232315,0.43142004,0.9032008,0.92863696,0.48905577,0.88551182,0.90110196,0.49390901,0.88575334,0.23916544,0.57066176,0.24376576,0.73711177,0.41514798,0.65410873,0.61039308,0.52539351,0.41747957,0.55258806,0.26690314,0.24940761,0.32995401,0.5731455,0.7814351,0.23855726,0.37233251,0.56626662,0.68003856,0.38717303,0.423126,0.40579791,0.44868413,0.46914957,0.50416855,0.000783,325
0.74416413,0.99622066,0.87052471,0.7938934,0.34226884,0.52751901,0.68834466,0.99981403,0.10709941,0.83605271,0.56278416,0.5723763,0.58114903,0.90149825,0.22831424,0.85874691,0.49318337,0.81200835,0.40474499,0.81368334,0.5134816,0.61740583,0.76032023,0.15255485,0.61390117,0.50364395,0.85889893,0.70179767,0.83895174,0.46583407,0.66613475,0.44546715,0.86792778,0.30563867,0.17799758,0.08161959,0.72867735,0.53363064,0.41416665,0.3943253,0.88218886,0.26777888,0.82135986,0.45877749,0.76177438,0.92136155,0.59477162,0.77335181,0.36961919,0.77908096,0.73380171,0.84095872,0.63358437,0.21469792,0.62272524,0.57918248,0.88647541,0.84472594,0.82035053,0.51026727,0.99536983,0.00011632,0.11621089,0.00994593,0.99982617,5.468e-05,0.32008835,0.42321902,0.90171909,0.93881277,0.48182666,0.88580902,0.90702527,0.48957356,0.88586799,0.17345698,0.57240295,0.17949939,0.74916107,0.43527127,0.63816277,0.58756212,0.46749469,0.36080359,0.52049509,0.22011497,0.21860971,0.2985772,0.54617183,0.81638681,0.23300505,0.36545371,0.58969796,0.71128948,0.33086206,0.41956938,0.377277,0.53074376,0.54386091,0.52940402,0.000924,327
0.72335233,0.99529706,0.94273582,0.79823013,0.35110021,0.52505888,0.6781734,0.99976511,0.10351192,0.83320326,0.57176627,0.57111688,0.56782752,0.90424455,0.22579465,0.85664855,0.49667882,0.81049361,0.38812903,0.82222526,0.51745068,0.61598825,0.7525011,0.15503361,0.60749607,0.50045584,0.85845588,0.68639987,0.85429052,0.47701084,0.6538865,0.45807958,0.86825593,0.30724825,0.17496922,0.08017827,0.72343852,0.54634488,0.41193147,0.38575419,0.88286528,0.2560303,0.82625036,0.46318079,0.7572104,0.91643517,0.60028709,0.77488159,0.34115413,0.77881938,0.74147364,0.83792896,0.62923157,0.22106071,0.61210071,0.57498729,0.89021912,0.82995211,0.83417939,0.52235906,0.99703375,0.00014012,0.07895148,0.00996466,0.99982375,7.233e-05,0.31691487,0.43461488,0.90231087,0.93337456,0.49034366,0.88567029,0.90702283,0.49679366,0.88602433,0.18913014,0.56743621,0.19468947,0.7743236,0.40496145,0.63695236,0.60000118,0.49975904,0.42709138,0.50542822,0.17733574,0.2463466,0.2651541,0.58687288,0.81314511,0.20803373,0.38682207,0.54175,0.73247686,0.34683623,0.52465388,0.38212994,0.56655613,0.52172079,0.53210554,0.000456,328
0.59087691,0.99477454,0.86882545,0.80197085,0.38823112,0.57832362,0.72854042,0.9997385,0.14941869,0.82658723,0.59891295,0.60464669,0.5521687,0.90495945,0.24095776,0.87796877,0.51854706,0.83400145,0.37545229,0.84600564,0.53773795,0.62748526,0.74492225,0.17588523,0.64597864,0.52226064,0.87689903,0.67099461,0.86734662,0.48318958,0.22473566,0.47356553,0.96458967,0.39798373,0.15395707,0.12251886,0.68148814,0.56499611,0.44020938,0.36097916,0.87868673,0.2506958,0.84128279,0.48293533,0.77838077,0.92712272,0.61961842,0.79031413,0.33482361,0.80589676,0.75976684,0.85209844,0.63061355,0.24676909,0.6433683,0.59570399,0.90805454,0.82372143,0.85043237,0.52822529,0.99922019,0.0001271,0.10431201,0.00996917,0.99979979,5.174e-05,0.07881454,0.44535666,0.97995623,0.84814008,0.51466359,0.93532195,0.83127374,0.49325493,0.93583182,0.33270855,0.57490836,0.35203361,0.66522014,0.35319285,0.64770632,0.60136506,0.60910659,0.61622626,0.57501237,0.33698474,0.10664447,0.33344726,0.49068435,0.56493164,0.11901565,0.15320879,0.60343116,0.7063341,0.30921842,0.56765863,0.43980545,0.58502846,0.27353848,0.15082078,0.000858,329
0.65592273,0.99461162,0.91649505,0.76212875,0.36700191,0.52131737,0.60929519,0.99991071,0.09301283,0.78823607,0.58717379,0.56310207,0.53418476,0.90183397,0.20426615,0.8206954,0.5111917,0.80835669,0.35920571,0.83810645,0.50103485,0.61642741,0.73544507,0.14697026,0.57452424,0.51757003,0.85735371,0.66086182,0.86050286,0.45760923,0.63374352,0.43747507,0.86972977,0.28102994,0.14432367,0.07813819,0.68424051,0.55604422,0.40583751,0.36934775,0.87827428,0.22150935,0.80184346,0.47447236,0.75914239,0.89227313,0.61388003,0.77190075,0.32043227,0.79956222,0.72858174,0.83684801,0.62090373,0.22084053,0.58523722,0.59660297,0.88641711,0.8127661,0.84244549,0.50806135,0.99673013,0.0001872,0.14020243,0.00999457,0.99985582,1.848e-05,0.31574148,0.41612698,0.90353276,0.93289714,0.47792494,0.88599078,0.89808396,0.4835457,0.8859146,0.25665218,0.56785267,0.2559056,0.75757304,0.3977766,0.64160417,0.60009861,0.54481143,0.43236325,0.49766754,0.24005756,0.29802437,0.26469166,0.5680255,0.77062543,0.22902941,0.3669468,0.54955931,0.72110285,0.39357298,0.50224756,0.37870532,0.55163708,0.45077688,0.55838676,7.75e-05,331
0.59004239,0.99761909,0.9152878,0.78005537,0.35384297,0.57661184,0.72202587,0.99977194,0.1508252,0.81224143,0.57587729,0.62141427,0.58101558,0.9038042,0.25903392,0.82434486,0.50419991,0.86021918,0.38421363,0.82727576,0.55628005,0.65441886,0.75420303,0.19114737,0.5890194,0.53029889,0.89358592,0.68897434,0.84932754,0.50427584,0.2310764,0.46275354,0.96364758,0.37603434,0.18192663,0.11405275,0.73361166,0.54738157,0.46353503,0.39314469,0.87971794,0.27392641,0.77414689,0.46376363,0.81319547,0.91126852,0.59719577,0.81257214,0.34288967,0.79084502,0.77393259,0.86599985,0.63477845,0.25722091,0.62205304,0.61117981,0.90828276,0.8316448,0.83060102,0.54494397,0.99737219,0.00015121,0.13697862,0.00998079,0.99984498,3.271e-05,0.08239299,0.4369341,0.97903843,0.85162785,0.5073567,0.934866,0.83034977,0.48676687,0.93523495,0.32998082,0.56930849,0.34604169,0.68591873,0.34461883,0.63725709,0.6036576,0.61412025,0.65252572,0.5477036,0.27620542,0.14914731,0.28832983,0.5500837,0.57858659,0.09625959,0.15033281,0.56029909,0.73923414,0.31239586,0.64513633,0.42697108,0.55329211,0.26018046,0.18310772,0.000412,342
0.58532824,0.99639169,0.89897982,0.78381416,0.3895152,0.58188833,0.71706553,0.99978953,0.14941862,0.80190382,0.60407065,0.61302873,0.54988026,0.90256403,0.23643503,0.81113203,0.53111705,0.85599711,0.3691386,0.85055493,0.53487577,0.6216708,0.74085552,0.17186902,0.56271496,0.55250058,0.89090425,0.67686423,0.8651481,0.48562711,0.23028241,0.45113705,0.96397643,0.39497777,0.14556718,0.12449371,0.72781424,0.56627045,0.45770601,0.3561214,0.8759566,0.2443217,0.78059305,0.48926894,0.81130222,0.8954799,0.62595516,0.8094436,0.32581613,0.81560443,0.75579756,0.84809937,0.62732828,0.2433154,0.58796295,0.63708317,0.90607827,0.81960818,0.85079717,0.5337343,0.99640832,0.00015001,0.16094739,0.00996653,0.99983466,4.821e-05,0.08257228,0.42766152,0.97922687,0.85379686,0.49983623,0.93506908,0.82792273,0.47955171,0.93524447,0.33565835,0.57019127,0.35158789,0.66919891,0.34990617,0.64901417,0.6040428,0.61434834,0.65041117,0.55506639,0.28709747,0.13067746,0.31791094,0.57038038,0.57860726,0.08806731,0.1213104,0.55464806,0.69692299,0.30599397,0.60431155,0.42458397,0.4848071,0.24621072,0.18255938,7.9e-07,344
0.59398243,0.99737646,0.88973862,0.77215682,0.35560353,0.59092823,0.75478919,0.99979226,0.15756476,0.78089147,0.58276693,0.64942381,0.61121029,0.89598458,0.26347757,0.78721473,0.50862505,0.89145489,0.36825568,0.83389921,0.57178479,0.68842596,0.74276507,0.20129135,0.54556979,0.53234453,0.92096523,0.68545595,0.84698392,0.52406925,0.22583501,0.42979399,0.96943078,0.40732811,0.17789356,0.12233273,0.74074787,0.55497608,0.49527648,0.41252324,0.86847826,0.26604843,0.75268067,0.46684425,0.83930065,0.88555593,0.60372543,0.84450939,0.31783568,0.80397059,0.786279,0.88536777,0.62755188,0.2686292,0.58432697,0.61679703,0.93658579,0.81860664,0.83037667,0.56572747,0.99551631,0.00014919,0.19903278,0.00999671,0.99983767,5.616e-05,0.07723789,0.41055723,0.98273842,0.85741933,0.48607608,0.93805217,0.82320747,0.46635126,0.93785439,0.32640088,0.5675952,0.34077795,0.65552025,0.36718901,0.63076494,0.61634139,0.57994208,0.64803738,0.52657036,0.30115161,0.12900764,0.31515546,0.59592498,0.56792173,0.1220028,0.11727382,0.57369379,0.69710318,0.29222374,0.55481021,0.39540887,0.54700733,0.25794437,0.15424628,0.000792,345
0.56860517,0.9933664,0.88616623,0.77666764,0.41951388,0.59239798,0.71844348,0.99975435,0.15160572,0.77422141,0.63365394,0.62358143,0.54421141,0.89277247,0.21981399,0.79738696,0.55572372,0.87023716,0.352021,0.87337749,0.52074997,0.63794691,0.72210332,0.16878833,0.55223661,0.57494988,0.90500757,0.66381581,0.8691274,0.46480525,0.19452386,0.43280839,0.96819895,0.42126926,0.11546476,0.13816801,0.71858855,0.58822524,0.47177678,0.34625918,0.85972344,0.2126522,0.77685868,0.51148637,0.82522414,0.88280443,0.64980601,0.82083603,0.3154708,0.8516198,0.73756147,0.86047916,0.6195729,0.24640388,0.57519911,0.66189962,0.92020551,0.81094175,0.86253335,0.51843287,0.99463641,0.00012825,0.19807161,0.0099469,0.9998179,4.473e-05,0.06565706,0.41330652,0.98355837,0.85035603,0.48914125,0.93742067,0.81746604,0.46698857,0.93731881,0.35768312,0.57308296,0.37470393,0.6272909,0.36522081,0.65730845,0.61684836,0.61800165,0.67775058,0.57185365,0.36087207,0.09766847,0.35382162,0.57289339,0.55106907,0.09393991,0.14663331,0.6265784,0.66954051,0.33718806,0.57796128,0.40032516,0.46004891,0.23610385,0.13821458,0.000869,347
0.6575187,0.99362251,0.8186819,0.79680447,0.48393955,0.53866385,0.63877711,0.99981774,0.10069943,0.75183715,0.68633506,0.55200655,0.42358238,0.89441125,0.14888319,0.79809882,0.6013229,0.80728744,0.30581342,0.91602017,0.44075764,0.56932786,0.70122902,0.12071434,0.55807317,0.61858361,0.85625679,0.6109114,0.90412987,0.38362488,0.61623083,0.45292993,0.87064487,0.39176822,0.06469636,0.12297796,0.67466989,0.63210479,0.40260307,0.24832017,0.85010672,0.1332628,0.78711477,0.55378845,0.77594031,0.87629462,0.69203392,0.75787893,0.28026183,0.89085817,0.67261402,0.82113295,0.61720079,0.21221152,0.57149071,0.70795262,0.87019864,0.77987446,0.90415562,0.45399122,0.99782251,0.00016232,0.09910632,0.00998965,0.99986461,4.003e-05,0.30643397,0.42991718,0.90490179,0.92622345,0.48838787,0.88644115,0.89805485,0.49241805,0.88666595,0.25289651,0.56518584,0.2492607,0.71411996,0.4166621,0.66442151,0.63855611,0.54107494,0.46365027,0.62586388,0.23054588,0.25774681,0.4843801,0.60840604,0.7864312,0.17965265,0.32505365,0.61996738,0.59271438,0.36057376,0.46376417,0.44765229,0.36744086,0.4197202,0.54383891,0.000482,353
0.56564525,0.9942349,0.94314062,0.77714701,0.42658395,0.59235762,0.71843869,0.99980826,0.15279358,0.80754601,0.62143905,0.59992002,0.5603322,0.87613637,0.20602917,0.80709881,0.55944383,0.84804058,0.3887385,0.85458783,0.48983501,0.61247741,0.69767746,0.1553719,0.5412128,0.57971265,0.88500113,0.69510002,0.83916951,0.43148289,0.2204885,0.42489593,0.96470999,0.41779604,0.09445013,0.14587045,0.74232933,0.56150971,0.45321018,0.36939341,0.85088191,0.20693095,0.79737797,0.51795104,0.80979372,0.88233104,0.65602415,0.80010455,0.36768673,0.84610981,0.69804509,0.84080108,0.59766751,0.2337368,0.55356901,0.66738381,0.89680833,0.83889784,0.83601211,0.48571361,0.99613618,0.00014483,0.10233581,0.00995862,0.99982973,6.354e-05,0.08058278,0.40671543,0.98003135,0.85687247,0.48312479,0.9354766,0.82073185,0.46304538,0.93520058,0.36514624,0.5701228,0.37971616,0.64530085,0.34997719,0.65644668,0.61484518,0.64880891,0.67774371,0.55160177,0.31036058,0.13752487,0.34738877,0.60842858,0.57925714,0.07377959,0.1266147,0.57341958,0.6594465,0.31933019,0.62255416,0.39407029,0.43001447,0.22198518,0.15912874,0.000236,354
0.59938279,0.99445876,0.88046062,0.62767566,0.16784728,0.43169811,0.51848634,0.99970536,0.07457297,0.83091263,0.38692337,0.46675417,0.68977632,0.86094881,0.26047985,0.79437614,0.42135802,0.74008075,0.53751114,0.62684477,0.36168663,0.32276879,0.91935568,0.13788702,0.54891127,0.49086969,0.7830368,0.67389286,0.63650284,0.28290086,0.63851949,0.46744094,0.86651937,0.0675609,0.35575715,0.01694351,0.75204014,0.31029484,0.33824803,0.74383625,0.77030479,0.42117466,0.74532843,0.39448942,0.73645996,0.89731488,0.51486092,0.69904005,0.69242819,0.64436547,0.53431673,0.51081817,0.74512046,0.09467903,0.59715016,0.56659383,0.77122984,0.85627418,0.61813642,0.32955865,0.99785178,0.00013841,0.14351293,0.00997787,0.99981825,5.894e-05,0.32801047,0.44194724,0.90089189,0.92605972,0.49737968,0.88353473,0.90415563,0.50186721,0.88377146,0.34619768,0.62243123,0.35302054,0.82416456,0.3065921,0.57876636,0.5165838,0.52735545,0.29313559,0.5004448,0.28378158,0.45964928,0.30466775,0.55237539,0.63829407,0.43549748,0.45034522,0.62393632,0.72142652,0.56690157,0.66685037,0.36204725,0.54084228,0.62359504,0.79133586,0.000162,358
0.59465194,0.99407644,0.90640919,0.79011053,0.43988093,0.60050357,0.7543446,0.99980395,0.1583785,0.78872281,0.64385346,0.62021495,0.56420474,0.87749634,0.2108581,0.78808594,0.56930182,0.87017255,0.36043521,0.87615324,0.50608424,0.6524208,0.69646715,0.17156575,0.51830831,0.57875706,0.90609913,0.67130774,0.86531539,0.44877492,0.21409994,0.42225432,0.96828722,0.45315474,0.09665559,0.15301039,0.74762479,0.59076493,0.47303429,0.36686157,0.84086763,0.19580859,0.79222514,0.52696931,0.82405024,0.86443518,0.66924196,0.82481549,0.32236008,0.86221557,0.7178262,0.8672485,0.60444013,0.25350049,0.52795803,0.66748635,0.9248709,0.81709177,0.86355854,0.5046667,0.9978805,0.0001462,0.17468381,0.00999922,0.99981622,4.117e-05,0.07159383,0.40452421,0.98273111,0.85655288,0.48157081,0.93771504,0.81948843,0.4613096,0.93735869,0.32308964,0.57034922,0.34088382,0.63661104,0.38259054,0.66233096,0.61891965,0.58890366,0.68590429,0.55005673,0.32865245,0.09768127,0.33999591,0.59333731,0.58298287,0.08925209,0.14611657,0.57516787,0.64372285,0.29168659,0.54635016,0.38880125,0.42623845,0.25280719,0.11640106,0.000835,361
0.58139752,0.9950891,0.9487939,0.58152075,0.12908511,0.41488195,0.51717608,0.99984285,0.07888408,0.80674779,0.34986311,0.45002019,0.73764014,0.83913958,0.28914199,0.78000057,0.39243814,0.72612165,0.54059626,0.60341933,0.36641193,0.36120611,0.93203353,0.18328581,0.55759984,0.47810205,0.76253516,0.60312429,0.63130498,0.27428026,0.61217092,0.45132238,0.86492484,0.06699387,0.43735465,0.0150642,0.70349338,0.27950588,0.31491582,0.80105068,0.73364817,0.44417018,0.70144822,0.36825866,0.73327122,0.89931224,0.47739154,0.68575668,0.71906459,0.61646496,0.53212763,0.5248716,0.77420159,0.12092074,0.63016338,0.54556621,0.74232733,0.8031608,0.60116609,0.30928344,0.99668963,0.00015013,0.09308018,0.00996047,0.99988019,4.24e-05,0.31852232,0.42824487,0.90095656,0.92413191,0.48777561,0.88276818,0.89545641,0.49111528,0.88289762,0.37389392,0.61566653,0.37385673,0.82416252,0.28889627,0.5922674,0.51799543,0.5630861,0.30265672,0.50518333,0.27121557,0.47760397,0.36190215,0.55159301,0.61826057,0.44304632,0.42365843,0.62054966,0.6627965,0.57495839,0.70283028,0.35967108,0.51601803,0.61324779,0.79068992,0.000742,363
0.60647609,0.99686662,0.9490851,0.80599188,0.56917244,0.61039345,0.78978769,0.99984028,0.1695549,0.75405982,0.73481138,0.58651265,0.48661601,0.83232619,0.15538784,0.77764689,0.65878734,0.8396186,0.31040143,0.92448774,0.42083942,0.62954224,0.63589851,0.15098764,0.52523806,0.68384018,0.88118051,0.62647803,0.88825148,0.36359362,0.20762526,0.43423216,0.9678314,0.56950628,0.03782728,0.21051143,0.71087022,0.65589735,0.45024926,0.27875712,0.77205575,0.12133119,0.78187101,0.60883478,0.81772899,0.85829421,0.74273582,0.7783364,0.27115729,0.93021628,0.61738065,0.86423014,0.58450979,0.2462315,0.5371174,0.77891534,0.87821478,0.78311173,0.91082693,0.43512394,0.99760452,0.00017987,0.18523276,0.00994608,0.9998329,4.332e-05,0.06639904,0.41379974,0.98293406,0.85300372,0.48964615,0.93767834,0.82077528,0.46852577,0.93746744,0.31355121,0.56538254,0.33225097,0.59108069,0.38416186,0.67549509,0.64136965,0.54938073,0.68047316,0.64411567,0.32058961,0.12919189,0.49530529,0.613184,0.56140365,0.2049755,0.21270676,0.571532,0.54793604,0.37631403,0.58332798,0.44837432,0.26260013,0.40070657,0.16464076,0.000866,364
0.61316541,0.99304326,0.89712348,0.74207904,0.33400906,0.50789882,0.56574908,0.99975777,0.08619107,0.7831872,0.56374848,0.56481058,0.52862863,0.91165486,0.21997663,0.82854987,0.48679884,0.80672465,0.37072852,0.82047717,0.5126758,0.59440937,0.76013251,0.14781766,0.60465748,0.49840781,0.85521029,0.67502434,0.8500023,0.4701622,0.63564424,0.45621824,0.86744421,0.23465629,0.1807482,0.06055295,0.67215544,0.54089296,0.40558602,0.36915167,0.8915716,0.25502206,0.78848286,0.4504664,0.75595984,0.90622891,0.58688991,0.76808572,0.33671495,0.77881976,0.73856413,0.82010593,0.63313958,0.21373932,0.62574666,0.57434414,0.88317166,0.82345059,0.82843217,0.51564037,0.99474177,0.00013376,0.07703029,0.00997193,0.99984725,4.003e-05,0.32401916,0.43267083,0.90170397,0.92838567,0.49006373,0.88418967,0.90149296,0.49486933,0.88441256,0.31229483,0.56773737,0.30749296,0.75721599,0.38628655,0.63280277,0.60156671,0.58951958,0.40716563,0.47655851,0.28609461,0.35275117,0.21282105,0.54799418,0.73352616,0.26961663,0.38208528,0.52686249,0.74896055,0.45912656,0.50227729,0.38157083,0.59951942,0.44829496,0.63082428,0.000136,367
0.67790819,0.9956822,0.90613183,0.77544624,0.36729261,0.52526586,0.63490164,0.99993638,0.09899338,0.79331588,0.59010655,0.57102495,0.53288852,0.90555768,0.20988497,0.81934199,0.5149151,0.81778116,0.36446294,0.84078324,0.50511189,0.61410304,0.73580864,0.15336505,0.58200727,0.53647902,0.86184619,0.66345139,0.87555318,0.47374214,0.63006018,0.44200014,0.86989266,0.29581103,0.1504491,0.0818848,0.70728347,0.5591488,0.41554678,0.36868153,0.88026383,0.22441842,0.77918954,0.47409314,0.77563347,0.90351824,0.60964906,0.77482491,0.30640837,0.79551006,0.73312168,0.83492132,0.62216066,0.22804678,0.60957463,0.61829875,0.87983816,0.80505234,0.85920142,0.52669846,0.99609724,0.00015866,0.21949664,0.00997608,0.99986496,5.044e-05,0.31071093,0.4200808,0.90399362,0.93152132,0.48090279,0.88632167,0.89867606,0.48624834,0.88630599,0.23550844,0.56728348,0.23372959,0.73704278,0.4249026,0.65266507,0.58637526,0.50404827,0.41871306,0.49383167,0.25299826,0.27383876,0.26315675,0.54613334,0.77936366,0.24019507,0.38389273,0.54394024,0.69766808,0.38411241,0.41244054,0.35533245,0.48900443,0.48373142,0.53385183,0.00099,370
0.69885739,0.99828893,0.89032088,0.81811729,0.42587234,0.5246807,0.71388046,0.99985773,0.0898287,0.80672816,0.63170064,0.54384493,0.52475407,0.88811702,0.16974222,0.85604942,0.55611964,0.78870421,0.3456715,0.87251127,0.46558888,0.64213238,0.72558793,0.12945207,0.60478308,0.52898195,0.83969182,0.64212361,0.88384054,0.42035654,0.619813,0.40698789,0.87565689,0.37788972,0.09950585,0.10089845,0.68417187,0.58793917,0.38719128,0.32720391,0.85748062,0.17486547,0.88202275,0.5288334,0.73271608,0.87004516,0.67026381,0.76129842,0.30096193,0.83681019,0.6972234,0.87200665,0.62687496,0.21085391,0.55932959,0.59255185,0.88725283,0.80033338,0.87269521,0.48116356,0.99523952,0.00018457,0.16773231,0.00999279,0.99983813,3.397e-05,0.29974376,0.38971456,0.90812809,0.93778445,0.45840741,0.88975483,0.88991666,0.46463919,0.88920129,0.21107261,0.5696648,0.2132447,0.75353232,0.40383659,0.63411668,0.60528328,0.51382383,0.41817137,0.54304036,0.19735139,0.23719545,0.38144008,0.61256324,0.81158202,0.20588569,0.35293495,0.57220531,0.67232636,0.35601007,0.47387136,0.3991828,0.47990712,0.45983201,0.50198799,0.000659,371
