0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,0
0.39385151,0.53704723,0.44844735,0.53948128,0.93746931,0.1934818,0.47544998,0.97225905,0.81354373,0.66386192,0.38464124,0.82661163,0.93979417,0.91552319,0.90296273,0.08436127,0.88436504,0.10926348,0.64541022,0.79226386,0.96311444,0.1774287,0.65107256,0.25438549,0.56747932,0.22609827,0.7028474,0.58978397,0.70152995,0.81055938,0.50010774,0.09455628,0.17160399,0.39300987,0.91478123,0.62529092,0.99397474,0.08867061,0.25246254,0.93633279,0.82386804,0.83693329,0.82224156,0.93131967,0.97981689,0.08962856,0.66183351,0.06339375,0.38845117,0.94941771,0.7828339,0.4486807,0.7440551,0.02133249,0.42996558,0.75342838,0.22742758,0.78615361,0.31644338,0.82187202,0.67954618,0.35581929,0.83157496,0.41676556,0.19470303,0.92675938,0.85375629,0.65680006,0.94366855,0.41242755,0.90146642,0.96097467,0.75985871,0.73667761,0.88641841,0.61865124,0.07054522,0.8164824,0.25851444,0.77752811,0.52376265,0.50806279,0.87712066,0.03527458,0.03460244,0.28007086,0.58672406,0.86706946,0.96846454,0.35273277,0.03041379,0.99519997,0.59311441,0.39542253,0.00845004,0.25467936,0.84504874,0.70240598,0.03774014,0.01997917,0.000851,832,1
0.39577214,0.56211067,0.59217302,0.57579122,0.93742416,0.34980806,0.47027855,0.96912195,0.85115222,0.61312091,0.31964657,0.85890558,0.94705362,0.91296047,0.93355995,0.08282264,0.86125954,0.11472289,0.67012588,0.78525781,0.98218852,0.16422165,0.63547473,0.25530225,0.5795038,0.1996148,0.73594827,0.66369232,0.6310808,0.840313,0.55973039,0.17506603,0.19988167,0.3432691,0.92476655,0.65143757,0.99475241,0.07562633,0.3330865,0.95027117,0.83283532,0.86279176,0.80883991,0.92177924,0.02320197,0.08751681,0.63962388,0.07397083,0.39028483,0.94915848,0.78276801,0.46230082,0.73052476,0.03576837,0.41944075,0.73393176,0.22771694,0.78431728,0.29943148,0.85711911,0.701833,0.32951687,0.84033561,0.43788891,0.17909023,0.94046125,0.86623305,0.58856544,0.95070925,0.4908443,0.83442399,0.96825347,0.83452636,0.68111476,0.89807296,0.61521975,0.07372219,0.8035543,0.25532694,0.77306463,0.52740336,0.51269187,0.88959006,0.0273805,0.03933074,0.28107685,0.58544432,0.86759369,0.95990523,0.37900614,0.04184393,0.99626378,0.59248678,0.39449121,0.00859852,0.25167342,0.84253126,0.71012229,0.03059137,0.02035186,0.000266,3477,2
0.38325863,0.54466158,0.52577724,0.58679239,0.93242472,0.32402556,0.47967603,0.96309925,0.85241149,0.58885555,0.29938848,0.83584705,0.92950358,0.89768492,0.9329765,0.08280396,0.86132121,0.11197187,0.61674138,0.769316,0.98241065,0.16452711,0.63900181,0.25645064,0.5257575,0.17549838,0.72472939,0.69143274,0.60866582,0.82056285,0.52553444,0.17634502,0.17431393,0.39676029,0.93262472,0.65811088,0.99492825,0.07318455,0.29597476,0.93224964,0.81346972,0.8690235,0.81009124,0.90985052,0.00679922,0.08827322,0.63828074,0.07401394,0.37817344,0.95069237,0.78340381,0.42023094,0.7204214,0.03728346,0.42015663,0.73703846,0.2286949,0.75574271,0.27458404,0.84617995,0.64852251,0.3028407,0.83297992,0.39259544,0.16431593,0.94440242,0.86786541,0.56706203,0.94536911,0.52500005,0.81819445,0.9609985,0.86369074,0.65898629,0.89212493,0.62915032,0.074585,0.80990917,0.25752962,0.77385872,0.52639374,0.51444456,0.88573602,0.02980912,0.03985081,0.27902964,0.58598722,0.86890326,0.95952981,0.3674733,0.03659155,0.99614805,0.59232154,0.39467311,0.00932168,0.25156162,0.84181779,0.71022609,0.03151852,0.020535,9.98E-05,2987,3
0.43553995,0.53202497,0.56456461,0.43281076,0.65726896,0.8237409,0.63655531,0.73087557,0.99056693,0.65225725,0.03753911,0.35873663,0.78786984,0.60918516,0.04089418,0.08584109,0.8652836,0.11926201,0.3368323,0.45623835,0.06491061,0.18527314,0.94810349,0.37266442,0.9563835,0.33437176,0.32687372,0.27567445,0.05399806,0.47956238,0.51678992,0.83417966,0.23661193,0.89880301,0.77632094,0.96985829,0.99672599,0.07695456,0.31794278,0.85266272,0.53666444,0.0108671,0.63944578,0.63677713,0.07920538,0.09329585,0.65807202,0.1904002,0.43018039,0.94431839,0.78069291,0.15333493,0.43405537,0.11458618,0.43695015,0.9364701,0.16622202,0.95458294,0.25509271,0.35371103,0.99304057,0.56058795,0.80701627,0.86108727,0.44880017,0.73656465,0.77801653,0.22327732,0.81005003,0.22786203,0.09335897,0.71622822,0.35041012,0.18346623,0.92526866,0.60759083,0.09767115,0.76564826,0.28215765,0.7750626,0.54220244,0.52055847,0.88837739,0.02718643,0.04624241,0.28697067,0.58600943,0.84562585,0.9601562,0.3955374,0.04266086,0.99811185,0.59280198,0.39900791,0.00481665,0.2523164,0.84782821,0.66232325,0.04078077,0.00998121,0.000161,1353,5
0.36588127,0.50476387,0.38031459,0.45959398,0.95676787,0.21796592,0.3700896,0.9864341,0.82354518,0.582433,0.31741244,0.79826596,0.94246439,0.92890253,0.91649836,0.08182454,0.85519084,0.10496595,0.68565722,0.80183383,0.97284071,0.16929557,0.63855125,0.24088399,0.59676864,0.19838615,0.68903862,0.60179935,0.62556424,0.8205357,0.49385027,0.14651047,0.1319147,0.30397549,0.92250421,0.60802724,0.99470815,0.06315482,0.21418314,0.93561402,0.8422407,0.84052896,0.81310977,0.93833638,0.01661097,0.09447568,0.64220722,0.05931668,0.36066061,0.95278112,0.78429953,0.486109,0.74685093,0.02912555,0.42022646,0.74337748,0.21495982,0.78874986,0.29703895,0.81501523,0.72532628,0.33708346,0.82760649,0.4549274,0.17390333,0.92193269,0.84372129,0.58289591,0.94275268,0.43723611,0.81713711,0.96610674,0.79084799,0.68812178,0.89488248,0.64235016,0.07265608,0.82317419,0.25804466,0.77731336,0.52386706,0.51172104,0.88126788,0.03637736,0.0414017,0.27682525,0.58743777,0.87090639,0.95486763,0.33968543,0.02531941,0.99592977,0.59162382,0.39417603,0.01099307,0.25291248,0.84147638,0.71094523,0.03901824,0.02070043,0.000912,2352,10
0.46415109,0.68756451,0.57892485,0.71648385,0.92772959,0.29465559,0.55231436,0.95505292,0.84802607,0.58888792,0.32804999,0.87353579,0.93447422,0.89020893,0.93755762,0.09235677,0.87569275,0.11922127,0.63394944,0.75883073,0.98257548,0.17377133,0.65055652,0.27163786,0.6507534,0.22879575,0.69548221,0.56257699,0.6196512,0.89264489,0.59604128,0.13139595,0.20833883,0.47308216,0.93152418,0.66953455,0.99750022,0.08608818,0.32566817,0.95072842,0.81195445,0.87590747,0.79848772,0.90049929,0.01314622,0.09774902,0.65154031,0.08265284,0.45845311,0.94092412,0.77926275,0.42541772,0.70717509,0.03406457,0.43070983,0.75037889,0.24517742,0.80491535,0.30883345,0.83850118,0.79220651,0.4017354,0.83648735,0.50680587,0.18305342,0.89729413,0.83127852,0.57727784,0.96121227,0.3965135,0.79335253,0.99036012,0.76163948,0.69533667,0.91994743,0.55381738,0.07969808,0.77848793,0.25347809,0.77365746,0.51715142,0.51106955,0.87854601,0.0257512,0.03495502,0.27998109,0.58584535,0.87203861,0.96540025,0.39501487,0.04144401,0.99581232,0.59349737,0.39535189,0.00749611,0.25121972,0.84182233,0.71385685,0.03271545,0.02054599,0.000727,736,11
0.39661797,0.50666081,0.49160417,0.54340741,0.93505199,0.26062092,0.43666812,0.96953696,0.81854052,0.58432488,0.34864704,0.84040746,0.93426317,0.91837276,0.90454723,0.08128343,0.88604372,0.11462671,0.66469645,0.78827036,0.94918627,0.14727493,0.64591144,0.26857364,0.55849953,0.2153821,0.72536639,0.64632989,0.6459467,0.82919735,0.5121454,0.12862845,0.17649553,0.35509501,0.90535901,0.63531192,0.99549522,0.0911721,0.27650079,0.94634897,0.84369104,0.82979172,0.77590882,0.92212661,0.00788687,0.0922352,0.66303189,0.07231166,0.3912248,0.94905876,0.78271794,0.45212287,0.7282068,0.00128842,0.40580544,0.75174326,0.24617365,0.76880539,0.31428849,0.84599667,0.68763997,0.34220912,0.83815913,0.42272446,0.18903656,0.93645248,0.85555112,0.59950921,0.94742156,0.48141986,0.84724188,0.96552024,0.8276931,0.69265794,0.89487079,0.61082379,0.0721342,0.81446988,0.25918297,0.77593492,0.51700429,0.51032606,0.86465246,0.02720639,0.03359046,0.28083359,0.58638588,0.87426982,0.96744541,0.36864421,0.03546113,0.99556744,0.5935664,0.39514595,0.00821849,0.25364344,0.84419834,0.71332033,0.03354793,0.02165503,0.000538,2575,18
0.37470788,0.5320272,0.53704292,0.5446012,0.93257913,0.34879124,0.41771125,0.97011755,0.83344271,0.4926308,0.29431351,0.86181165,0.95477227,0.92656864,0.90903537,0.08186848,0.87317768,0.11620189,0.72126494,0.80042009,0.95212169,0.1359339,0.63330052,0.26829994,0.53991821,0.18505081,0.69258047,0.55292274,0.59552781,0.88445963,0.59064973,0.17853863,0.18493808,0.27278668,0.90138686,0.64449594,0.99510575,0.08259347,0.3023998,0.95601707,0.85460479,0.82733346,0.78650388,0.92795926,0.02244549,0.09432133,0.6523759,0.0761732,0.36953981,0.95169575,0.78386662,0.50452912,0.73801368,0.00335341,0.39693503,0.73958983,0.24769283,0.74085893,0.26787582,0.83872906,0.6955596,0.3542694,0.82905758,0.41600936,0.14838913,0.90639503,0.81624825,0.55338171,0.95947099,0.4052944,0.77933134,0.98727935,0.76939876,0.67256946,0.91667963,0.63225313,0.0725509,0.81511824,0.25214357,0.77352613,0.51649339,0.51306634,0.87985985,0.0203492,0.03695972,0.27997389,0.58641966,0.87368315,0.96209468,0.36193391,0.04332714,0.99571548,0.59266812,0.39505178,0.01011698,0.25125276,0.8437295,0.7101424,0.03492802,0.02023882,0.000259,2929,21
0.4272739,0.5775548,0.42352084,0.57358904,0.94002684,0.24989045,0.3909789,0.96819625,0.82910735,0.61632458,0.2895488,0.81089551,0.95027034,0.92431467,0.91551919,0.08764228,0.8630392,0.10653205,0.71263112,0.79762192,0.95794327,0.1789282,0.63556133,0.2428708,0.51758552,0.16034243,0.65550574,0.58091398,0.62534665,0.82797693,0.50570592,0.15745647,0.14218417,0.29248555,0.91515542,0.63245264,0.99816133,0.07095242,0.23842668,0.96010934,0.85376362,0.83603011,0.7756413,0.9251801,0.02840797,0.0917626,0.64459354,0.06205988,0.42194899,0.94533163,0.7811252,0.49237874,0.73445965,0.00848999,0.43140587,0.73775963,0.21684977,0.75073253,0.23903756,0.79436237,0.64469958,0.32415081,0.81258374,0.37484187,0.13459865,0.90596439,0.84306248,0.58748485,0.94644483,0.40827808,0.82172113,0.96793571,0.76683446,0.68786584,0.89584267,0.5835859,0.07904943,0.79609374,0.26424195,0.77654633,0.52278764,0.5106643,0.87834166,0.03295724,0.03972652,0.27476442,0.58720214,0.86831804,0.9579887,0.35586278,0.02928423,0.99624058,0.59186689,0.39473487,0.00910617,0.25255969,0.84237804,0.7107124,0.04018684,0.01995891,0.000249,1016,22
