train rmse,train mse,test_rmse,test_mse,train_pll,test_pll,time,data_set_name
0.310016620950411,0.0961103052655109,0.014511396424406,0.000210580626186264,-45439.1612467133,4.66321338926345,6983.6427497,o1_75_100_m
0.441042794567281,0.194518746639717,0.00532335185006952,2.83380749196386e-05,-3324872.32198997,6.33480127533781,6984.1652985,o1_75_76_m
0.486100466797329,0.236293663820581,0.0124098753456144,0.000154005006093688,-278096.051954721,5.24594568360354,6984.5226859,o1_75_77_m
0.438432426534941,0.192222992637316,0.0098488025899723,9.69989124562451e-05,-782012.500782516,5.65135719018335,6945.1823941,o1_75_78_m
0.605909607643745,0.367126452634997,0.010199323869954,0.000104026207404213,-1133784.96818676,5.61284934537277,6981.3676356,o1_75_79_m
0.519950572714353,0.270348598065984,0.013069179324594,0.000170803448218395,-304136.128449152,5.06537318711962,6977.4223136,o1_75_80_m
0.437711669436078,0.191591505560519,0.0131396797254461,0.0001726511832873,-312473.620253689,5.38409692462455,6975.4052444,o1_75_81_m
0.606689860239575,0.368072586517515,0.0112551780087937,0.000126679032009633,-448332.688215278,5.18203313009312,6985.7817784,o1_75_82_m
0.386877865581638,0.149674482877004,0.0150079742918894,0.000225239292346014,-714421.146114929,5.47185235574831,7013.9789872,o1_75_83_m
0.345988877282505,0.119708303203208,0.0108179586486853,0.000117028229324665,-113258.267357122,5.06520194591257,7003.681293,o1_75_84_m
0.512762555468511,0.262925438290597,0.011053183686217,0.000122172869601253,-433021.093724372,5.27615388634473,7012.5035388,o1_75_85_m
0.490867618033856,0.240951018434231,0.0164285519546748,0.000269897319327449,-283980.204484757,5.13131377859258,6991.2185467,o1_75_86_m
0.195103369088491,0.0380653246296798,0.0123602062919968,0.000152774699580717,-59346.4209951384,5.24814164025866,6986.6507541,o1_75_87_m
0.442570952193611,0.19586904772556,0.0134188159781844,0.000180064622256376,-700640.855200533,5.46816888609418,6992.6798515,o1_75_88_m
0.414693782719709,0.171970933426381,0.0131649575480855,0.000173316107242894,-61053.2872292958,4.55118147582978,6981.4970935,o1_75_89_m
0.542501508064439,0.29430788625219,0.013709293847563,0.00018794473779883,-321430.212507914,4.90859922162405,7017.448553,o1_75_90_m
0.56798114940457,0.322602586078937,0.0091065645922447,8.29295186727249e-05,-575590.176002034,5.30245622501453,7004.7001261,o1_75_91_m
0.350014058945944,0.122509841459815,0.0174915656716028,0.000305954869643992,-56448.4220612808,4.61031283358449,6993.9969983,o1_75_92_m
0.407473555471596,0.166034698408664,0.0185113135003362,0.000342668727507731,-48745.7446456496,4.48264386104166,6994.2561941,o1_75_93_m
0.684439381840889,0.468457267414739,0.0198816094757147,0.00039527839534483,-183043.322384085,4.55029278574915,6994.2076222,o1_75_94_m
0.413441434374291,0.170933819657471,0.0234058174103126,0.000547832288644894,-235189.747011349,4.89799795908158,6982.6681084,o1_75_95_m
0.440486834054212,0.194028650975103,0.0166916088583897,0.000278609806281472,-58813.8875661777,4.52002113298141,6982.5087062,o1_75_96_m
0.58326060136682,0.340192929106785,0.0173982707279438,0.000302699824322825,-318699.766832629,4.82977180052938,6983.0977859,o1_75_97_m
0.503745478464419,0.253759507073346,0.0168065527374773,0.000282460214917604,-84230.7728761877,4.61954969819742,1955.0713076,o1_75_98_m
0.451368838110434,0.203733828017163,0.0154428549025312,0.000238481767540631,-96150.2489617674,4.66084624465679,6979.2761033,o1_75_99_m
